verbalcue_display_duration,target_display_duration,record_interval_duration,probe_display_duration,response_screen_duration,feedback_duration,recording_trigger,response_trigger,feedback_trigger,iti_trigger,option1_txt,option2_txt,mb_no,valid_color,invalid_color,verbal_cue_color,task_type_text,verbal_trigger,mb_type,task_repeat,target_repeat,cue_location,target_loc,non_target_loc,cue_loc_trigger,cue_orientation_invalid,cue_orientation_valid,match_nomatch,object_size,CorrAns,iti_jitter,loc_jitter,panic_allowed,memory_trigger,target_img,non_target_img,probe_display,context_c
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,1,Orange,Navy,Brown,RED,1,No Change,1,1,left,"[-2.5, 0]","[2.5, 0]",6,0,180,Match,Small,right,0.466666666666667,1.05,False,21,experiment/stimuli/Small_Objects/telescope/3telescope8.png,experiment/stimuli/Medium_Objects/2basket8.png,experiment/stimuli/Small_Objects/telescope/3telescope8.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,1,Orange,Navy,Black,RED,1,No Change,2,2,left,"[-2.5, 0]","[2.5, 0]",6,0,180,Match,Small,right,0.616666666666667,0.933333333333334,False,42,experiment/stimuli/Small_Objects/telescope/3telescope8.png,experiment/stimuli/Medium_Objects/2microscope13.png,experiment/stimuli/Small_Objects/telescope/3telescope8.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,1,Orange,Navy,Black,RED,1,No Change,3,3,left,"[-2.5, 0]","[2.5, 0]",6,0,180,Match,Small,right,0.7,0.916666666666667,False,43,experiment/stimuli/Small_Objects/telescope/3telescope8.png,experiment/stimuli/Medium_Objects/2printer3.png,experiment/stimuli/Small_Objects/telescope/3telescope8.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,1,Orange,Navy,Black,RED,1,No Change,4,4,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Small,right,0.333333333333333,0.816666666666667,False,34,experiment/stimuli/Small_Objects/telescope/3telescope8.png,experiment/stimuli/Medium_Objects/2toothpaste4.png,experiment/stimuli/Small_Objects/telescope/3telescope8.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,1,Orange,Navy,Black,RED,1,No Change,5,5,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Small,right,0.55,1.15,False,35,experiment/stimuli/Small_Objects/telescope/3telescope8.png,experiment/stimuli/Medium_Objects/2printer1.png,experiment/stimuli/Small_Objects/telescope/3telescope8.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,1,Orange,Navy,Black,RED,1,No Change,6,6,right,"[2.5, 0]","[-2.5, 0]",5,180,0,No_Match,Small,left,0.4,1.16666666666667,True,36,experiment/stimuli/Small_Objects/telescope/3telescope8.png,experiment/stimuli/Medium_Objects/2nunchaku8.png,experiment/stimuli/Small_Objects/telescope/3telescope4.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,2,Orange,Navy,Brown,GREEN,2,Change,1,1,left,"[-2.5, 0]","[2.5, 0]",6,0,180,Match,Big,right,0.683333333333333,0.916666666666667,False,21,experiment/stimuli/Big_Objects/camel/3camel8.png,experiment/stimuli/Medium_Objects/2dollhouse2.png,experiment/stimuli/Big_Objects/camel/3camel8.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,2,Orange,Navy,Black,GREEN,2,Change,2,2,left,"[-2.5, 0]","[2.5, 0]",6,0,180,Match,Big,right,0.65,1.11666666666667,False,42,experiment/stimuli/Big_Objects/camel/3camel8.png,experiment/stimuli/Medium_Objects/2curlingiron4.png,experiment/stimuli/Big_Objects/camel/3camel8.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,2,Orange,Navy,Black,GREEN,2,Change,3,3,left,"[-2.5, 0]","[2.5, 0]",6,0,180,No_Match,Big,left,0.366666666666667,1.08333333333333,False,43,experiment/stimuli/Big_Objects/camel/3camel8.png,experiment/stimuli/Medium_Objects/2boot9.png,experiment/stimuli/Big_Objects/camel/3camel5.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,2,Orange,Navy,Black,GREEN,2,Change,4,4,left,"[-2.5, 0]","[2.5, 0]",6,0,180,No_Match,Big,left,0.433333333333333,1.13333333333333,False,44,experiment/stimuli/Big_Objects/camel/3camel8.png,experiment/stimuli/Medium_Objects/2robot14.png,experiment/stimuli/Big_Objects/camel/3camel7.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,2,Orange,Navy,Brown,RED,1,Change,1,5,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Big,right,0.45,0.916666666666667,False,15,experiment/stimuli/Big_Objects/camel/3camel8.png,experiment/stimuli/Medium_Objects/2router6.png,experiment/stimuli/Big_Objects/camel/3camel8.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,2,Orange,Navy,Black,RED,1,Change,2,6,left,"[-2.5, 0]","[2.5, 0]",6,0,180,Match,Big,right,0.516666666666667,1.03333333333333,True,46,experiment/stimuli/Big_Objects/camel/3camel8.png,experiment/stimuli/Medium_Objects/2toaster8.png,experiment/stimuli/Big_Objects/camel/3camel8.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,3,Orange,Navy,Brown,GREEN,2,Change,1,1,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Small,right,0.6,0.966666666666667,False,11,experiment/stimuli/Small_Objects/dartpin/1dartpin1.png,experiment/stimuli/Medium_Objects/2birdhouse5.png,experiment/stimuli/Small_Objects/dartpin/1dartpin1.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,3,Orange,Navy,Black,GREEN,2,Change,2,2,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Small,right,0.55,1.08333333333333,False,32,experiment/stimuli/Small_Objects/dartpin/1dartpin1.png,experiment/stimuli/Medium_Objects/2cat10.png,experiment/stimuli/Small_Objects/dartpin/1dartpin1.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,3,Orange,Navy,Black,GREEN,2,Change,3,3,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Small,right,0.35,0.966666666666667,False,33,experiment/stimuli/Small_Objects/dartpin/1dartpin1.png,experiment/stimuli/Medium_Objects/2microwave5.png,experiment/stimuli/Small_Objects/dartpin/1dartpin1.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,3,Orange,Navy,Black,GREEN,2,Change,4,4,right,"[2.5, 0]","[-2.5, 0]",5,180,0,No_Match,Small,left,0.6,0.966666666666667,False,34,experiment/stimuli/Small_Objects/dartpin/1dartpin1.png,experiment/stimuli/Medium_Objects/2keyboard15.png,experiment/stimuli/Small_Objects/dartpin/1dartpin7.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,3,Orange,Navy,Brown,RED,1,Change,1,5,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Small,right,0.6,1.05,False,15,experiment/stimuli/Small_Objects/dartpin/1dartpin1.png,experiment/stimuli/Medium_Objects/2jack-o-lantern1.png,experiment/stimuli/Small_Objects/dartpin/1dartpin1.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,3,Orange,Navy,Black,RED,1,Change,2,6,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Small,right,0.7,0.983333333333334,True,36,experiment/stimuli/Small_Objects/dartpin/1dartpin1.png,experiment/stimuli/Medium_Objects/2recordplayer5.png,experiment/stimuli/Small_Objects/dartpin/1dartpin1.png,#a57f97
