verbalcue_display_duration,target_display_duration,record_interval_duration,probe_display_duration,response_screen_duration,feedback_duration,recording_trigger,response_trigger,feedback_trigger,iti_trigger,option1_txt,option2_txt,mb_no,valid_color,invalid_color,verbal_cue_color,task_type_text,verbal_trigger,mb_type,task_repeat,target_repeat,cue_location,target_loc,non_target_loc,cue_loc_trigger,cue_orientation_invalid,cue_orientation_valid,match_nomatch,object_size,CorrAns,iti_jitter,loc_jitter,panic_allowed,memory_trigger,target_img,non_target_img,probe_display,context_c
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Same,Different,1,Navy,Orange,Brown,GREEN,2,Change,1,1,right,"[2.5, 0]","[-2.5, 0]",5,180,0,No_Match,Small,right,0.333333333333333,0.85,False,11,experiment/stimuli/Small_Objects/motorcycle/3motorcycle12.png,experiment/stimuli/Medium_Objects/2skateboard16.png,experiment/stimuli/Small_Objects/motorcycle/3motorcycle7.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Same,Different,1,Navy,Orange,Black,GREEN,2,Change,2,2,right,"[2.5, 0]","[-2.5, 0]",5,180,0,No_Match,Small,right,0.5,1.08333333333333,False,32,experiment/stimuli/Small_Objects/motorcycle/3motorcycle12.png,experiment/stimuli/Medium_Objects/2headband3.png,experiment/stimuli/Small_Objects/motorcycle/3motorcycle8.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Same,Different,1,Navy,Orange,Black,GREEN,2,Change,3,3,right,"[2.5, 0]","[-2.5, 0]",5,180,0,No_Match,Small,right,0.566666666666667,1.06666666666667,False,33,experiment/stimuli/Small_Objects/motorcycle/3motorcycle12.png,experiment/stimuli/Medium_Objects/2frisbee13.png,experiment/stimuli/Small_Objects/motorcycle/3motorcycle10.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Same,Different,1,Navy,Orange,Black,GREEN,2,Change,4,4,right,"[2.5, 0]","[-2.5, 0]",5,180,0,No_Match,Small,right,0.3,0.833333333333333,False,34,experiment/stimuli/Small_Objects/motorcycle/3motorcycle12.png,experiment/stimuli/Medium_Objects/Alobster10.png,experiment/stimuli/Small_Objects/motorcycle/3motorcycle9.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Same,Different,1,Navy,Orange,Brown,RED,1,Change,1,5,left,"[-2.5, 0]","[2.5, 0]",6,0,180,No_Match,Small,right,0.45,1.01666666666667,False,25,experiment/stimuli/Small_Objects/motorcycle/3motorcycle12.png,experiment/stimuli/Medium_Objects/2dvdplayer4.png,experiment/stimuli/Small_Objects/motorcycle/3motorcycle5.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Same,Different,1,Navy,Orange,Black,RED,1,Change,2,6,right,"[2.5, 0]","[-2.5, 0]",5,180,0,No_Match,Small,right,0.416666666666667,0.983333333333334,False,36,experiment/stimuli/Small_Objects/motorcycle/3motorcycle12.png,experiment/stimuli/Medium_Objects/2wallsconce4.png,experiment/stimuli/Small_Objects/motorcycle/3motorcycle2.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Same,Different,2,Navy,Orange,Black,RED,1,Change,3,1,left,"[-2.5, 0]","[2.5, 0]",6,0,180,Match,Small,left,0.516666666666667,1.15,False,41,experiment/stimuli/Small_Objects/picnictable/3picnictable1.png,experiment/stimuli/Medium_Objects/2skate6.png,experiment/stimuli/Small_Objects/picnictable/3picnictable1.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Same,Different,2,Navy,Orange,Black,RED,1,Change,4,2,right,"[2.5, 0]","[-2.5, 0]",5,180,0,No_Match,Small,right,0.466666666666667,0.966666666666667,False,32,experiment/stimuli/Small_Objects/picnictable/3picnictable1.png,experiment/stimuli/Medium_Objects/2lamp10.png,experiment/stimuli/Small_Objects/picnictable/3picnictable5.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Same,Different,2,Navy,Orange,Black,RED,1,Change,5,3,right,"[2.5, 0]","[-2.5, 0]",5,180,0,No_Match,Small,right,0.35,0.833333333333333,False,33,experiment/stimuli/Small_Objects/picnictable/3picnictable1.png,experiment/stimuli/Medium_Objects/2juice14.png,experiment/stimuli/Small_Objects/picnictable/3picnictable9.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Same,Different,2,Navy,Orange,Black,RED,1,Change,6,4,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Small,left,0.55,1.18333333333333,False,34,experiment/stimuli/Small_Objects/picnictable/3picnictable1.png,experiment/stimuli/Medium_Objects/2hammer1(1).png,experiment/stimuli/Small_Objects/picnictable/3picnictable1.png,#a57f97
