verbalcue_display_duration,target_display_duration,record_interval_duration,probe_display_duration,response_screen_duration,feedback_duration,recording_trigger,response_trigger,feedback_trigger,iti_trigger,option1_txt,option2_txt,mb_no,valid_color,invalid_color,verbal_cue_color,task_type_text,verbal_trigger,mb_type,task_repeat,target_repeat,cue_location,target_loc,non_target_loc,cue_loc_trigger,cue_orientation_invalid,cue_orientation_valid,match_nomatch,object_size,CorrAns,iti_jitter,loc_jitter,panic_allowed,memory_trigger,target_img,non_target_img,probe_display,context_c
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,1,Navy,Orange,Brown,GREEN,2,Change,1,1,left,"[-2.5, 0]","[2.5, 0]",6,0,180,Match,Big,right,0.483333333333333,1,False,21,experiment/stimuli/Big_Objects/lynx/3lynx9.png,experiment/stimuli/Medium_Objects/2lantern6(1).png,experiment/stimuli/Big_Objects/lynx/3lynx9.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,1,Navy,Orange,Black,GREEN,2,Change,2,2,right,"[2.5, 0]","[-2.5, 0]",5,180,0,No_Match,Big,left,0.516666666666667,1,False,32,experiment/stimuli/Big_Objects/lynx/3lynx9.png,experiment/stimuli/Medium_Objects/2barbiedoll1.png,experiment/stimuli/Big_Objects/lynx/3lynx6.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,1,Navy,Orange,Black,GREEN,2,Change,3,3,right,"[2.5, 0]","[-2.5, 0]",5,180,0,No_Match,Big,left,0.6,0.816666666666667,False,33,experiment/stimuli/Big_Objects/lynx/3lynx9.png,experiment/stimuli/Medium_Objects/2coffeemaker6.png,experiment/stimuli/Big_Objects/lynx/3lynx7.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,1,Navy,Orange,Black,GREEN,2,Change,4,4,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Big,right,0.616666666666667,0.866666666666667,False,34,experiment/stimuli/Big_Objects/lynx/3lynx9.png,experiment/stimuli/Medium_Objects/2hammer8.png,experiment/stimuli/Big_Objects/lynx/3lynx9.png,#87ae74
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,1,Navy,Orange,Brown,RED,1,Change,1,5,left,"[-2.5, 0]","[2.5, 0]",6,0,180,Match,Big,right,0.583333333333333,1.11666666666667,False,25,experiment/stimuli/Big_Objects/lynx/3lynx9.png,experiment/stimuli/Medium_Objects/2nunchaku10.png,experiment/stimuli/Big_Objects/lynx/3lynx9.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,1,Navy,Orange,Black,RED,1,Change,2,6,right,"[2.5, 0]","[-2.5, 0]",5,180,0,No_Match,Big,left,0.533333333333333,0.933333333333334,False,36,experiment/stimuli/Big_Objects/lynx/3lynx9.png,experiment/stimuli/Medium_Objects/2Abutterchurn5.png,experiment/stimuli/Big_Objects/lynx/3lynx10.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,2,Navy,Orange,Black,RED,1,Change,3,1,left,"[-2.5, 0]","[2.5, 0]",6,0,180,No_Match,Small,left,0.516666666666667,0.866666666666667,False,41,experiment/stimuli/Small_Objects/coffin/3coffin4.png,experiment/stimuli/Medium_Objects/2cushion9.png,experiment/stimuli/Small_Objects/coffin/3coffin9.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,2,Navy,Orange,Black,RED,1,Change,4,2,right,"[2.5, 0]","[-2.5, 0]",5,180,0,Match,Small,right,0.383333333333333,1.16666666666667,False,32,experiment/stimuli/Small_Objects/coffin/3coffin4.png,experiment/stimuli/Medium_Objects/2ABASTER2.png,experiment/stimuli/Small_Objects/coffin/3coffin4.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,2,Navy,Orange,Black,RED,1,Change,5,3,left,"[-2.5, 0]","[2.5, 0]",6,0,180,No_Match,Small,left,0.65,0.966666666666667,False,43,experiment/stimuli/Small_Objects/coffin/3coffin4.png,experiment/stimuli/Medium_Objects/2cat15.png,experiment/stimuli/Small_Objects/coffin/3coffin5.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,2,Navy,Orange,Black,RED,1,Change,6,4,left,"[-2.5, 0]","[2.5, 0]",6,0,180,Match,Small,right,0.433333333333333,0.9,False,44,experiment/stimuli/Small_Objects/coffin/3coffin4.png,experiment/stimuli/Medium_Objects/2router13.png,experiment/stimuli/Small_Objects/coffin/3coffin4.png,#a57f97
1.25,0.5,0.9,1.6,0.9,0.3,50,51,52,53,Different,Same,2,Navy,Orange,Brown,GREEN,2,Change,1,5,right,"[2.5, 0]","[-2.5, 0]",5,180,0,No_Match,Small,left,0.533333333333333,0.966666666666667,False,15,experiment/stimuli/Small_Objects/coffin/3coffin4.png,experiment/stimuli/Medium_Objects/2ball9.png,experiment/stimuli/Small_Objects/coffin/3coffin10.png,#87ae74
